Ploëzal,146.41999999999996,22204
Plourin,146.26000000000002,29208
Saint-Mayeux,146.14999999999998,22316
Langolen,145.98,29110
Plerguer,145.51999999999998,35224
Quéven,145.26,56185
Gennes-sur-Seiche,144.49999999999997,35119
La Noë-Blanche,143.43,35202
La Bazouge-du-Désert,143.01000000000005,35018
Saint-Gilles-Pligeaux,142.62999999999997,22294
Bohal,142.23,56020
Javené,142.13,35137
Epiniac,142.11000000000004,35104
Villamée,141.93,35357
Saint-Tugdual,141.75000000000003,56238
Combourtillé,141.31999999999996,35086
Baud,141.13,56010
Taillis,140.60999999999999,35330
Plouarzel,140.48,29177
Trégunc,139.96000000000004,29293
Pordic,139.82999999999998,22251
Plouvorn,139.66999999999993,29210
Saint-Lumine-de-Clisson,139.58,44173
Saulnières,138.9,35321
Gurunhuel,137.31999999999996,22072
Pont-de-Buis-lès-Quimerch,137.14999999999998,29302
Gétigné,135.94999999999996,44063
Crach,135.48999999999998,56046
Saint-Connan,135.36,22284
Saint-Thurien,135.3199999999999,29269
Plougoulm,135.03999999999996,29192
Gommenec'h,134.7400000000001,22063
Silfiac,134.45,56245
Treffléan,133.78,56255
Juigné-des-Moutiers,133.58000000000004,44078
Loctudy,133.41000000000003,29135
Missiriac,133.1,56133
Melrand,132.92999999999998,56128
Saint-Nicodème,132.54000000000002,22320
Saint-Malon-sur-Mel,132.12999999999994,35290
Le Tréhou,132.05,29294
Roz-sur-Couesnon,131.89999999999998,35247
Saint-Jean-sur-Vilaine,131.37999999999994,35283
Langoëlan,131.32000000000005,56099
Plounérin,131.28999999999996,22227
Pleumeur-Gautier,131.07999999999998,22199
Yvignac-la-Tour,130.88000000000002,22391
Pléguien,130.26999999999998,22177
La Chapelle-Chaussée,130.12,35058
Brech,129.82000000000005,56023
Lennon,129.73,29123
Issé,129.71000000000004,44075
Redon,128.82000000000002,35236
Pleumeur-Bodou,128.50999999999996,22198
La Martyre,128.4,29144
Saint-Christophe-des-Bois,128.29999999999998,35260
Neulliac,128.28000000000003,56146
Saint-Laurent,127.64000000000004,22310
Thourie,127.42999999999999,35335
Landévennec,127.38000000000001,29104
Taden,127.29000000000005,22339
Domloup,127.11999999999998,35099
Plouider,127.02000000000005,29198
Ploërmel,126.44999999999996,56165
Dirinon,125.60000000000004,29045
Saint-Thois,125.50999999999998,29267
Combourg,125.20000000000003,35085
Sauzon,124.88999999999999,56241
Le Ferré,124.77999999999997,35111
Séné,124.0499999999999,56243
Monthault,123.91000000000005,35190
Cléden-Poher,123.79999999999997,29029
Vern-sur-Seiche,123.10000000000001,35352
Henvic,122.90000000000002,29079
Lanrodec,122.43999999999998,22116
Oudon,122.43000000000002,44115
Saint-Igeaux,121.27999999999994,22334
Saint-Servais,121.09999999999995,22328
Sibiril,120.65000000000002,29276
La Boussac,120.5,35034
Saint-Donan,120.32000000000001,22287
Montauban-de-Bretagne,119.49999999999999,35184
Lescouët-Gouarec,118.97000000000001,22124
Loscouët-sur-Meu,118.66000000000001,22133
Liffré,118.57999999999997,35152
Renac,118.39,35237
Plouguenast-Langast,118.38,22219
Saint-Clet,118.07999999999998,22283
Pluméliau-Bieuzy,117.98,56173
Saint-Vran,117.66999999999997,22333
Plélauff,117.21,22181
Cléden-Cap-Sizun,117.07999999999996,29028
Baulon,116.73000000000005,35016
Plumieux,116.05999999999999,22241
Chanteloup,115.59,35054
La Chapelle-Neuve,115.38000000000007,56039
Le Vieux-Marché,115.14999999999998,22387
Plobannalec-Lesconil,114.67000000000002,29165
Bovel,114.49000000000001,35035
Saint-Aignan,114.46000000000002,56203
Plourin-lès-Morlaix,114.08999999999999,29207
Brusvily,114.08999999999996,22021
Plouégat-Guérand,113.75,29182
Montreuil-le-Gast,113.63000000000001,35193
Pont-Aven,113.34999999999998,29217
Pont-Péan,113.32000000000002,35363
Corseul,113.04000000000003,22048
Orvault,113.03000000000002,44114
Buléon,111.98000000000002,56027
Mégrit,111.74999999999996,22145
Colpo,111.66000000000001,56042
Chavagne,111.34000000000003,35076
Pouillé-les-Côteaux,110.87000000000003,44134
Pénestin,110.75000000000001,56155
Langoat,110.58,22101
Collorec,110.32,29036
Saint-Pern,109.63,35307
Néant-sur-Yvel,109.59999999999998,56145
Trégrom,109.52999999999999,22359
Clayes,109.49999999999997,35081
Coray,109.40999999999998,29041
Tréogan,108.95000000000003,22373
Saint-Gilles,108.81000000000007,35275
Mouzeil,108.75999999999998,44107
Saint-Jean-la-Poterie,108.19999999999999,56223
Le Bodéo,108.06999999999998,22009
Telgruc-sur-Mer,107.73,29280
Béganne,107.72000000000001,56011
Plouisy,107.60999999999997,22223
Saint-Didier,107.59,35264
Canihuel,107.47000000000003,22029
Kerbors,107.44,22085
Sautron,107.29,44194
